Gender,Age,Academic Pressure,CGPA,Study Satisfaction,Sleep Duration,Dietary Habits,Have you ever had suicidal thoughts ?,Work/Study Hours,Financial Stress,Family History of Mental Illness,Depression
1,0.3333333333333334,0.6000000000000001,0.545271629778672,0.2,3,3,1,0.75,0.25,1,1
0,0.0,1.0,0.2877263581488933,0.6000000000000001,1,0,1,0.5833333333333333,1.0,0,1
0,0.6190476190476191,0.6000000000000001,0.7887323943661968,0.2,2,0,0,0.3333333333333333,0.0,0,0
1,0.38095238095238115,0.6000000000000001,0.9476861167002011,0.6000000000000001,1,0,1,0.8333333333333333,0.75,0,1
0,0.7142857142857144,1.0,0.5975855130784707,0.8,2,1,1,0.9166666666666666,0.5,1,1
0,0.6190476190476191,1.0,0.8410462776659959,0.2,3,0,1,0.3333333333333333,1.0,1,1
1,0.047619047619047575,0.6000000000000001,0.5513078470824947,1.0,1,1,1,0.9166666666666666,0.25,1,1
1,0.23809523809523808,0.8,0.1227364185110664,0.8,0,0,0,0.5,0.25,0,0
1,0.6666666666666667,0.8,0.7927565392354123,0.6000000000000001,1,1,1,1.0,1.0,0,1
0,0.28571428571428575,0.2,0.8209255533199191,0.6000000000000001,3,1,1,0.9166666666666666,0.5,0,0
1,0.5714285714285714,0.8,0.42655935613682094,0.8,0,3,1,0.9166666666666666,1.0,0,1
1,0.09523809523809526,0.6000000000000001,0.7364185110663982,0.8,1,3,1,0.9166666666666666,1.0,1,1
1,0.5714285714285714,1.0,0.11267605633802821,0.2,2,3,1,0.16666666666666666,0.0,1,1
0,0.0,0.6000000000000001,0.5372233400402414,0.8,2,1,1,0.3333333333333333,0.75,0,1
1,0.7142857142857144,0.8,0.8048289738430581,0.8,0,3,1,0.6666666666666666,0.25,1,1
0,0.4761904761904763,0.8,0.16700201207243467,0.6000000000000001,1,3,1,0.6666666666666666,0.75,0,1
0,0.4285714285714286,0.8,0.8772635814889336,0.8,0,1,1,0.9166666666666666,1.0,1,1
1,0.4285714285714286,1.0,0.11468812877263576,0.4,1,0,1,0.08333333333333333,0.5,1,1
0,0.7619047619047622,0.4,0.1931589537223341,1.0,1,1,1,0.08333333333333333,0.5,1,0
0,0.14285714285714293,0.8,0.6056338028169012,0.6000000000000001,0,1,1,0.41666666666666663,1.0,0,1
0,0.4761904761904763,1.0,0.14486921529175054,0.6000000000000001,3,1,1,0.8333333333333333,1.0,1,1
1,0.28571428571428575,1.0,0.2112676056338027,0.4,3,3,1,0.25,0.5,0,1
1,0.523809523809524,0.8,0.7162977867203218,0.4,0,0,1,0.8333333333333333,0.75,1,1
1,0.3333333333333334,0.2,0.9336016096579476,1.0,0,3,0,0.9166666666666666,0.0,0,0
0,0.23809523809523808,0.2,0.2696177062374245,0.2,1,3,1,1.0,1.0,0,1
1,0.5714285714285714,0.4,0.7786720321931588,0.2,2,0,1,1.0,1.0,1,0
0,0.7619047619047622,0.8,0.5030181086519113,0.2,3,0,1,0.9166666666666666,1.0,1,1
0,0.047619047619047575,0.8,0.4466800804828973,0.4,0,1,0,1.0,0.0,0,1
1,0.523809523809524,0.6000000000000001,0.14285714285714277,0.4,3,3,0,0.16666666666666666,0.5,0,0
1,0.6190476190476191,0.6000000000000001,0.34406438631790753,0.2,0,3,1,0.9166666666666666,0.75,1,1
1,0.523809523809524,0.4,0.5734406438631791,0.6000000000000001,0,3,1,0.3333333333333333,1.0,0,1
0,0.6666666666666667,0.2,0.49094567404426537,0.6000000000000001,3,0,0,1.0,0.25,0,0
1,0.7142857142857144,0.4,0.585513078470825,0.8,3,1,0,0.5,0.5,0,0
0,0.6190476190476191,0.6000000000000001,0.7786720321931588,0.2,3,3,1,0.25,1.0,0,1
0,0.38095238095238115,0.4,0.36217303822937613,0.2,2,1,1,0.0,0.5,0,0
1,0.09523809523809526,0.2,0.010060362173038183,0.4,3,3,0,0.16666666666666666,0.5,1,0
1,0.14285714285714293,0.8,0.40241448692152904,0.8,1,1,1,0.5,0.75,0,1
1,0.7142857142857144,0.8,0.5734406438631791,0.4,3,1,1,0.5833333333333333,1.0,0,1
0,0.0,1.0,0.14285714285714277,1.0,3,1,1,0.8333333333333333,1.0,0,1
1,0.5714285714285714,0.2,0.2112676056338027,0.4,2,0,0,0.75,1.0,1,0
0,0.6666666666666667,1.0,0.14688128772635808,0.8,2,1,1,0.41666666666666663,1.0,1,1
1,0.28571428571428575,0.6000000000000001,0.8772635814889336,0.8,2,3,0,0.6666666666666666,0.5,1,0
1,0.6666666666666667,0.2,0.5734406438631791,0.8,2,1,0,0.0,0.25,1,0
0,0.28571428571428575,0.4,0.3581488933601608,0.6000000000000001,2,3,1,0.3333333333333333,1.0,1,1
1,0.23809523809523808,0.6000000000000001,0.7142857142857143,0.8,3,0,0,0.5833333333333333,0.25,0,0
0,0.047619047619047575,0.8,0.7887323943661968,0.6000000000000001,0,3,0,0.9166666666666666,0.75,0,1
1,0.09523809523809526,0.2,0.22937625754527152,0.8,2,3,1,0.9166666666666666,0.75,0,1
0,0.7142857142857144,1.0,0.9899396378269616,0.2,1,0,1,0.25,1.0,1,1
0,0.3333333333333334,0.8,0.3219315895372232,0.6000000000000001,1,0,1,0.5833333333333333,0.0,1,1
1,0.09523809523809526,0.8,0.7062374245472834,0.6000000000000001,2,0,1,0.0,0.0,1,1
1,0.09523809523809526,1.0,0.7806841046277664,1.0,3,0,1,0.9166666666666666,0.75,0,1
1,0.14285714285714293,1.0,0.7806841046277664,0.8,1,3,1,0.5,1.0,0,1
0,0.6190476190476191,1.0,0.07847082494969813,0.6000000000000001,0,1,1,0.5833333333333333,0.0,0,1
0,0.28571428571428575,1.0,0.613682092555332,0.2,2,1,1,0.75,0.75,0,1
0,0.3333333333333334,1.0,0.957746478873239,0.4,3,3,1,0.9166666666666666,0.5,1,1
1,0.7142857142857144,1.0,0.3581488933601608,0.8,3,0,0,0.0,0.25,1,0
0,0.047619047619047575,0.8,0.4466800804828973,0.4,2,1,1,0.75,0.5,1,0
1,0.7619047619047622,0.2,0.9195171026156939,0.2,1,1,0,0.5833333333333333,0.25,0,0
1,0.523809523809524,1.0,0.9436619718309858,0.6000000000000001,1,3,1,0.75,1.0,0,1
1,0.5714285714285714,0.2,0.15291750503018117,0.6000000000000001,1,3,0,0.41666666666666663,0.0,0,0
1,0.14285714285714293,0.6000000000000001,0.14688128772635808,0.6000000000000001,2,3,0,0.16666666666666666,0.25,1,0
0,0.4285714285714286,0.2,0.12474849094567417,0.6000000000000001,0,1,1,0.08333333333333333,0.0,0,0
0,0.09523809523809526,1.0,0.08651911468812877,1.0,0,0,0,0.5833333333333333,0.25,1,1
0,0.09523809523809526,0.8,0.7062374245472834,0.2,1,3,1,0.9166666666666666,0.25,1,1
0,0.3333333333333334,0.6000000000000001,0.2776659959758551,1.0,1,0,1,0.25,1.0,0,1
1,0.38095238095238115,0.4,0.2736418511066398,0.6000000000000001,3,1,0,0.8333333333333333,0.75,0,0
0,0.6190476190476191,0.6000000000000001,0.539235412474849,1.0,0,1,0,0.41666666666666663,0.75,0,0
1,0.6190476190476191,0.6000000000000001,0.625754527162978,0.2,2,1,1,0.5,1.0,0,1
1,0.7142857142857144,0.6000000000000001,0.12877263581488926,1.0,1,3,1,0.16666666666666666,1.0,0,1
0,0.6666666666666667,0.4,0.9798792756539234,0.2,0,1,0,0.25,1.0,0,1
0,0.28571428571428575,0.6000000000000001,0.8772635814889336,0.6000000000000001,1,1,1,0.41666666666666663,0.25,1,1
1,0.523809523809524,0.2,0.957746478873239,0.6000000000000001,3,3,0,0.8333333333333333,0.75,1,0
0,0.4285714285714286,0.6000000000000001,0.16700201207243467,1.0,1,3,0,0.75,0.5,0,0
1,0.4285714285714286,0.6000000000000001,0.7887323943661968,0.8,0,0,0,0.8333333333333333,0.0,1,0
0,0.7142857142857144,0.6000000000000001,0.13883299798792745,1.0,3,0,0,0.8333333333333333,1.0,1,1
1,0.38095238095238115,1.0,0.23742454728370216,0.8,2,3,1,0.25,0.0,1,1
0,0.4761904761904763,0.6000000000000001,0.7444668008048291,0.8,0,3,0,0.41666666666666663,1.0,0,1
0,0.4761904761904763,0.4,0.2696177062374245,0.8,2,3,0,0.5,0.25,0,0
1,0.7142857142857144,1.0,0.9919517102615694,0.2,2,1,0,1.0,0.0,0,1
1,0.5714285714285714,1.0,0.7022132796780683,0.4,1,1,1,0.41666666666666663,0.5,1,1
1,0.28571428571428575,1.0,0.3742454728370221,0.4,3,0,1,0.9166666666666666,0.5,0,1
0,0.3333333333333334,0.6000000000000001,0.4466800804828973,1.0,1,3,1,1.0,0.75,1,1
1,0.3333333333333334,0.2,0.48692152917505027,0.8,3,3,0,0.75,0.25,0,0
1,0.523809523809524,1.0,0.8410462776659959,0.6000000000000001,3,1,1,0.3333333333333333,1.0,0,1
0,0.23809523809523808,1.0,0.6398390342052315,0.4,3,3,1,1.0,1.0,1,1
0,0.047619047619047575,0.6000000000000001,0.8189134808853116,0.8,0,1,1,0.16666666666666666,0.25,1,1
0,0.23809523809523808,0.8,0.40040241448692127,0.2,2,1,0,0.9166666666666666,0.75,1,1
1,0.0,0.2,0.7283702213279678,1.0,1,1,0,0.5,0.5,0,0
1,0.047619047619047575,0.2,0.6056338028169012,0.8,0,0,0,0.6666666666666666,0.25,1,0
1,0.4761904761904763,0.2,0.1227364185110664,0.2,0,3,0,0.5833333333333333,0.0,1,0
1,0.047619047619047575,0.4,0.2977867203219315,0.2,2,0,0,0.9166666666666666,0.5,1,0
1,0.28571428571428575,0.6000000000000001,0.42655935613682094,0.8,1,1,0,0.3333333333333333,1.0,0,0
0,0.28571428571428575,0.2,0.02615694164989945,0.2,2,0,0,0.0,1.0,0,0
1,0.7619047619047622,0.2,0.4044265593561368,1.0,0,3,0,0.25,0.25,0,0
0,0.1904761904761904,0.8,0.41649899396378254,0.4,1,0,1,0.9166666666666666,1.0,0,1
0,0.6190476190476191,0.8,0.1227364185110664,0.8,2,3,1,0.41666666666666663,1.0,1,1
1,0.5714285714285714,0.4,0.9416498993963782,0.8,0,0,1,0.5833333333333333,0.25,1,0
0,0.5714285714285714,0.6000000000000001,0.6519114688128772,1.0,3,0,0,0.25,0.25,1,0
0,0.7619047619047622,1.0,0.35211267605633795,0.4,2,3,0,0.9166666666666666,0.0,1,0
0,0.4761904761904763,0.2,0.4406438631790742,0.2,0,1,1,0.16666666666666666,0.0,1,0
0,0.523809523809524,0.8,0.5734406438631791,0.2,0,1,1,1.0,1.0,1,1
0,0.7142857142857144,0.2,0.15694164989939627,0.4,2,1,1,0.3333333333333333,0.25,0,0
1,0.23809523809523808,0.4,0.04828973843058336,1.0,1,0,1,1.0,0.0,1,0
1,0.14285714285714293,0.6000000000000001,0.6156941649899396,0.2,1,0,1,0.9166666666666666,0.0,1,1
1,0.047619047619047575,1.0,0.5412474849094565,0.4,0,1,0,0.08333333333333333,0.0,0,1
1,0.7142857142857144,0.4,0.3742454728370221,1.0,1,3,0,0.0,0.75,0,0
0,0.6190476190476191,1.0,0.8370221327967804,0.6000000000000001,0,1,1,0.5,1.0,0,1
1,0.7619047619047622,0.6000000000000001,0.48289738430583495,0.4,2,1,1,0.25,0.0,0,0
1,0.28571428571428575,0.6000000000000001,0.5010060362173036,0.2,2,0,1,0.5,0.5,0,1
0,0.23809523809523808,0.2,0.14889336016096563,0.2,1,3,0,0.08333333333333333,0.75,1,0
1,0.5714285714285714,0.8,0.9879275653923538,0.2,1,1,1,0.5,0.5,0,1
1,0.523809523809524,1.0,0.06438631790744463,0.8,0,0,0,0.5,1.0,0,1
1,0.23809523809523808,0.6000000000000001,0.4466800804828973,0.2,1,3,1,0.6666666666666666,1.0,1,1
1,0.09523809523809526,1.0,0.23742454728370216,0.6000000000000001,0,0,0,0.9166666666666666,0.5,0,1
0,0.7619047619047622,0.8,0.08651911468812877,0.8,1,0,1,0.5,0.5,0,0
1,0.523809523809524,0.6000000000000001,0.49094567404426537,0.4,1,1,1,0.3333333333333333,0.75,0,0
0,0.28571428571428575,0.6000000000000001,0.5734406438631791,0.4,3,3,1,0.8333333333333333,0.5,0,1
1,0.6190476190476191,1.0,0.7907444668008048,0.2,0,0,0,0.75,1.0,0,1
1,0.523809523809524,0.6000000000000001,0.8370221327967804,1.0,2,3,0,0.5833333333333333,0.5,1,0
1,0.09523809523809526,0.6000000000000001,0.6036217303822936,0.8,3,0,0,0.3333333333333333,0.25,1,0
1,0.28571428571428575,0.6000000000000001,0.2696177062374245,0.2,0,3,1,1.0,0.0,0,1
1,0.14285714285714293,0.4,0.1227364185110664,0.4,1,0,1,0.3333333333333333,0.5,1,1
0,0.09523809523809526,0.8,0.41649899396378254,0.8,1,3,1,0.8333333333333333,1.0,1,1
1,0.0,1.0,0.9255533199195172,0.4,3,1,1,0.8333333333333333,0.75,1,1
1,0.047619047619047575,1.0,0.4386317907444667,0.8,0,1,0,0.75,1.0,1,1
1,0.23809523809523808,1.0,0.35211267605633795,0.8,1,1,1,0.8333333333333333,1.0,1,1
1,0.0,0.6000000000000001,0.20120724346076452,0.8,2,0,1,0.5,0.25,0,0
1,0.4761904761904763,1.0,0.5734406438631791,0.8,1,3,1,0.6666666666666666,1.0,1,1
1,0.38095238095238115,1.0,0.4668008048289737,0.2,2,1,1,0.25,1.0,0,1
0,0.047619047619047575,0.2,0.4466800804828973,0.8,3,3,1,0.08333333333333333,0.0,0,0
0,0.6190476190476191,0.8,0.2696177062374245,0.6000000000000001,2,0,1,0.9166666666666666,0.75,1,1
0,0.0,0.2,0.17706237424547286,0.8,1,1,0,0.16666666666666666,0.0,0,0
1,0.28571428571428575,1.0,0.6056338028169012,0.4,2,3,1,0.9166666666666666,1.0,1,1
1,0.4761904761904763,0.4,0.6861167002012071,0.2,2,1,1,0.25,0.75,0,1
0,0.7619047619047622,0.6000000000000001,0.35211267605633795,0.8,3,1,1,1.0,0.75,1,1
1,0.523809523809524,0.8,0.3541247484909457,0.4,1,3,1,0.5833333333333333,0.75,1,1
0,0.523809523809524,0.6000000000000001,0.4245472837022132,0.2,1,3,1,0.3333333333333333,0.25,0,1
0,0.047619047619047575,1.0,0.3219315895372232,0.4,1,3,0,0.08333333333333333,0.75,0,1
0,0.09523809523809526,0.6000000000000001,0.720321931589537,0.8,3,3,1,0.3333333333333333,0.5,0,1
1,0.047619047619047575,1.0,0.21529175050301802,0.4,2,3,1,0.5,0.5,1,1
1,0.4761904761904763,0.6000000000000001,0.7162977867203218,0.2,0,1,1,0.8333333333333333,0.75,1,1
1,0.1904761904761904,1.0,0.6861167002012071,0.8,3,3,1,0.16666666666666666,1.0,1,1
0,0.523809523809524,0.4,0.20120724346076452,0.4,3,1,0,0.75,0.25,0,0
1,0.7619047619047622,0.8,0.022132796780684135,1.0,1,3,0,0.5833333333333333,1.0,0,0
1,0.6666666666666667,1.0,0.1609657947686116,0.4,3,1,1,0.6666666666666666,0.75,0,1
1,0.1904761904761904,1.0,0.058350100603621766,0.4,1,1,1,0.08333333333333333,0.75,1,1
0,0.28571428571428575,0.4,0.19919517102615675,0.8,1,1,1,0.41666666666666663,1.0,1,1
0,0.7619047619047622,0.4,0.15895372233400404,1.0,2,0,1,0.5,0.0,1,0
1,0.28571428571428575,0.6000000000000001,0.7806841046277664,0.2,2,3,1,0.9166666666666666,1.0,0,1
1,0.0,0.4,0.12676056338028172,0.2,0,0,0,0.8333333333333333,0.5,0,0
1,0.28571428571428575,1.0,0.7686116700201204,0.2,3,3,0,0.3333333333333333,0.25,0,1
0,0.4761904761904763,0.6000000000000001,0.3682092555331992,0.6000000000000001,2,3,1,0.8333333333333333,0.5,0,1
1,0.1904761904761904,0.2,0.27162977867203203,1.0,1,3,0,0.5833333333333333,0.0,0,0
0,0.5714285714285714,0.6000000000000001,0.7806841046277664,0.4,2,3,1,0.6666666666666666,0.5,1,0
0,0.7142857142857144,1.0,0.12877263581488926,0.8,1,0,1,0.9166666666666666,0.5,0,1
0,0.6190476190476191,0.4,0.44869215291750486,0.4,3,1,1,0.75,0.75,0,0
1,0.6666666666666667,0.6000000000000001,0.6056338028169012,0.8,2,1,1,0.3333333333333333,1.0,1,1
1,0.28571428571428575,0.6000000000000001,0.16297786720321936,0.8,1,0,1,0.5833333333333333,0.5,0,1
1,0.047619047619047575,1.0,0.42052313883299786,0.6000000000000001,0,3,1,0.16666666666666666,0.25,0,1
0,0.38095238095238115,0.2,0.49295774647887314,0.2,3,3,1,0.41666666666666663,0.5,0,1
1,0.5714285714285714,0.6000000000000001,0.4406438631790742,0.6000000000000001,0,1,0,0.9166666666666666,0.0,0,0
0,0.4761904761904763,0.4,0.12474849094567417,0.2,2,3,1,0.5833333333333333,0.75,1,1
1,0.4285714285714286,0.8,0.5372233400402414,0.2,3,0,1,0.0,1.0,1,1
1,0.047619047619047575,0.6000000000000001,0.12877263581488926,0.4,1,0,1,0.41666666666666663,0.5,1,1
1,0.047619047619047575,0.4,0.14486921529175054,1.0,0,3,1,0.16666666666666666,1.0,0,1
1,0.7619047619047622,0.6000000000000001,0.19517102615694165,0.4,2,3,1,0.41666666666666663,0.5,0,1
1,0.6666666666666667,0.8,0.5412474849094565,0.8,2,0,1,0.16666666666666666,0.75,0,0
1,0.14285714285714293,0.6000000000000001,0.9195171026156939,0.2,2,0,1,0.75,1.0,1,1
0,0.7619047619047622,0.8,0.1227364185110664,0.8,1,1,0,0.0,0.25,0,0
1,0.3333333333333334,1.0,0.6056338028169012,0.6000000000000001,0,3,0,0.6666666666666666,0.5,1,1
1,0.7142857142857144,0.8,0.8712273641851103,0.4,3,3,1,0.41666666666666663,1.0,1,1
1,0.7142857142857144,0.6000000000000001,0.15895372233400404,0.8,1,1,1,1.0,1.0,0,1
0,0.0,0.8,0.9899396378269616,1.0,2,0,1,0.8333333333333333,0.75,0,1
0,0.4285714285714286,0.2,0.9416498993963782,1.0,2,3,1,0.8333333333333333,1.0,0,1
0,0.523809523809524,0.4,0.11267605633802821,0.8,1,1,0,1.0,0.0,1,0
0,0.14285714285714293,1.0,0.9476861167002011,0.2,1,1,0,0.16666666666666666,0.75,0,1
0,0.28571428571428575,1.0,0.5814889336016095,0.6000000000000001,3,1,0,0.9166666666666666,0.5,1,1
1,0.0,1.0,0.15895372233400404,1.0,2,3,1,0.75,0.0,0,1
0,0.5714285714285714,0.0,0.08853118712273632,0.4,2,3,1,0.41666666666666663,0.0,0,0
1,0.6666666666666667,0.6000000000000001,0.15895372233400404,0.8,2,0,1,1.0,1.0,0,1
0,0.5714285714285714,0.6000000000000001,0.8973843058350099,0.4,1,0,1,0.0,0.0,1,1
0,0.3333333333333334,0.8,0.6458752515090543,0.6000000000000001,3,1,1,0.5,0.25,0,0
1,0.3333333333333334,0.4,0.5513078470824947,0.2,3,3,0,0.6666666666666666,0.5,0,1
1,0.7619047619047622,0.4,0.17102615694164977,1.0,1,1,1,0.25,0.5,0,0
1,0.28571428571428575,0.6000000000000001,0.35211267605633795,0.2,2,1,1,0.8333333333333333,0.25,1,1
1,0.09523809523809526,0.6000000000000001,0.7806841046277664,0.8,0,0,1,0.8333333333333333,1.0,1,1
0,0.38095238095238115,0.2,0.9436619718309858,0.2,0,1,0,0.8333333333333333,0.25,0,0
0,0.4285714285714286,0.2,0.13279678068410458,1.0,1,1,0,0.41666666666666663,0.25,0,0
1,0.09523809523809526,0.8,0.4466800804828973,1.0,1,3,1,0.75,0.25,0,1
1,0.6666666666666667,0.6000000000000001,0.8913480885311871,0.2,3,0,1,1.0,0.5,0,1
1,0.7142857142857144,0.4,0.9195171026156939,0.2,3,1,0,0.0,0.0,0,0
0,0.0,0.4,0.3541247484909457,0.6000000000000001,0,3,1,0.16666666666666666,1.0,1,1
0,0.4761904761904763,1.0,0.8470824949698188,0.4,3,3,1,0.8333333333333333,1.0,0,1
1,0.6190476190476191,0.8,0.6156941649899396,0.2,2,3,1,0.9166666666666666,0.0,1,1
0,0.7619047619047622,0.6000000000000001,0.1750503018108653,0.4,1,0,0,0.25,0.0,1,0
1,0.4761904761904763,0.2,0.4406438631790742,0.8,2,1,1,1.0,0.25,1,1
1,0.523809523809524,0.8,0.3722334004024143,1.0,2,3,1,0.8333333333333333,0.75,1,1
1,0.5714285714285714,0.6000000000000001,0.3460764587525151,0.8,2,3,1,0.9166666666666666,0.5,1,1
1,0.3333333333333334,0.2,0.48692152917505027,0.2,3,0,0,1.0,0.0,1,0
0,0.28571428571428575,1.0,0.7142857142857143,0.8,2,3,1,0.8333333333333333,1.0,1,1
0,0.4761904761904763,0.6000000000000001,0.9476861167002011,0.8,2,1,0,0.9166666666666666,0.75,0,0
1,0.1904761904761904,0.6000000000000001,0.7545271629778669,1.0,1,3,0,0.25,0.0,1,0
1,0.047619047619047575,0.2,0.6056338028169012,0.4,3,0,0,1.0,0.0,1,0
0,0.047619047619047575,0.8,0.5010060362173036,1.0,2,3,1,0.8333333333333333,1.0,1,1
1,0.09523809523809526,1.0,0.3742454728370221,0.6000000000000001,2,1,1,0.16666666666666666,1.0,1,1
0,0.523809523809524,0.8,0.40040241448692127,0.6000000000000001,0,1,1,0.5,1.0,0,1
1,0.4761904761904763,0.6000000000000001,0.9758551307847083,0.6000000000000001,2,1,0,0.6666666666666666,0.25,0,0
1,0.523809523809524,0.2,0.9436619718309858,0.8,3,0,0,0.3333333333333333,0.75,1,0
0,0.5714285714285714,0.6000000000000001,0.1086519114688129,1.0,1,3,0,0.5,0.0,0,0
1,0.6190476190476191,1.0,0.698189134808853,0.6000000000000001,1,3,1,0.8333333333333333,1.0,0,1
1,0.4285714285714286,0.4,0.25150905432595566,0.4,2,0,1,0.9166666666666666,0.0,1,0
0,0.523809523809524,0.8,0.6921529175050302,0.4,2,3,1,0.0,0.75,0,1
1,0.3333333333333334,0.4,0.5331991951710261,0.6000000000000001,2,3,0,0.9166666666666666,0.0,1,0
1,0.7142857142857144,0.8,0.3742454728370221,0.8,3,0,1,0.8333333333333333,0.0,1,0
1,0.28571428571428575,0.4,0.26559356136820916,0.8,2,1,1,0.5,0.75,1,1
0,0.047619047619047575,0.2,0.3943661971830986,1.0,2,0,0,0.16666666666666666,0.75,0,0
0,0.523809523809524,0.8,0.8873239436619715,1.0,0,0,0,0.8333333333333333,0.75,1,0
1,0.09523809523809526,0.8,0.957746478873239,1.0,3,0,1,0.6666666666666666,0.25,1,1
0,0.7619047619047622,0.4,0.08450704225352122,0.4,3,0,0,0.0,0.0,0,0
1,0.6190476190476191,0.6000000000000001,0.5513078470824947,0.2,2,3,1,0.25,0.25,0,1
1,0.14285714285714293,1.0,0.1086519114688129,0.4,1,1,1,0.75,0.75,1,1
1,0.38095238095238115,0.4,0.8832997987927564,1.0,2,1,1,0.6666666666666666,0.5,0,1
1,0.6190476190476191,0.2,0.6438631790744468,0.8,0,0,1,0.16666666666666666,0.0,1,0
0,0.1904761904761904,0.4,0.545271629778672,1.0,1,3,0,0.75,1.0,1,0
0,0.523809523809524,0.6000000000000001,0.26760563380281693,0.2,2,3,1,0.5,0.75,0,1
0,0.14285714285714293,1.0,0.545271629778672,1.0,2,1,1,0.75,0.75,0,1
1,0.6666666666666667,0.6000000000000001,0.9678068410462775,0.6000000000000001,2,3,1,1.0,1.0,1,1
0,0.3333333333333334,0.2,0.4406438631790742,0.6000000000000001,2,3,0,0.3333333333333333,0.75,1,0
1,0.047619047619047575,0.6000000000000001,0.47283702213279677,1.0,3,1,0,1.0,0.0,1,0
1,0.4285714285714286,0.6000000000000001,0.27162977867203203,0.2,3,0,1,0.0,0.0,1,0
1,0.23809523809523808,0.2,0.40241448692152904,0.6000000000000001,2,0,1,0.16666666666666666,0.0,1,0
1,0.23809523809523808,0.8,0.2696177062374245,0.4,1,3,1,0.3333333333333333,1.0,0,1
1,0.047619047619047575,0.6000000000000001,0.5814889336016095,1.0,2,3,0,0.6666666666666666,1.0,0,1
1,0.28571428571428575,0.4,0.16297786720321936,0.4,2,0,0,0.08333333333333333,0.0,0,0
0,0.7142857142857144,0.4,0.19919517102615675,0.8,0,3,1,0.9166666666666666,1.0,0,0
0,0.523809523809524,0.6000000000000001,0.6820925553319918,0.4,2,1,0,0.8333333333333333,0.0,0,0
1,0.4761904761904763,0.4,0.6398390342052315,0.6000000000000001,2,1,0,0.41666666666666663,0.5,0,0
0,0.4761904761904763,0.2,0.8913480885311871,0.8,1,0,0,0.41666666666666663,0.0,0,0
1,0.4761904761904763,0.6000000000000001,0.17303822937625754,0.4,3,3,1,0.6666666666666666,0.0,0,1
1,0.09523809523809526,0.8,0.7042253521126759,1.0,1,1,0,0.25,0.75,0,0
1,0.4761904761904763,0.6000000000000001,0.24748490945674034,0.6000000000000001,2,1,0,0.6666666666666666,0.5,0,1
1,0.7142857142857144,1.0,0.4245472837022132,0.4,3,3,0,0.25,0.5,0,0
1,0.23809523809523808,0.6000000000000001,0.22937625754527152,0.8,0,1,1,0.5,0.5,1,1
0,0.7142857142857144,0.8,0.15291750503018117,0.8,1,3,0,0.75,1.0,0,1
1,0.09523809523809526,0.2,0.567404426559356,1.0,3,1,0,0.9166666666666666,0.75,0,0
1,0.14285714285714293,0.8,0.02615694164989945,0.2,0,1,1,0.8333333333333333,0.25,0,1
1,0.047619047619047575,0.8,0.27162977867203203,0.8,2,3,1,0.3333333333333333,1.0,1,1
0,0.6190476190476191,0.8,0.14285714285714277,0.8,2,1,0,0.6666666666666666,0.0,0,0
1,0.09523809523809526,0.2,0.1227364185110664,1.0,0,0,0,0.16666666666666666,0.5,0,0
0,0.6190476190476191,1.0,0.3219315895372232,0.8,3,3,1,0.0,0.75,1,1
0,0.523809523809524,1.0,0.470824949698189,0.4,1,1,1,0.5833333333333333,0.5,0,1
1,0.6666666666666667,0.6000000000000001,0.46478873239436613,0.4,3,1,1,1.0,0.5,0,1
1,0.4761904761904763,0.6000000000000001,0.9678068410462775,0.4,2,1,1,1.0,0.5,0,1
1,0.3333333333333334,0.6000000000000001,0.9919517102615694,0.8,1,0,1,0.6666666666666666,0.0,1,0
1,0.0,0.8,0.981891348088531,0.4,3,0,1,0.08333333333333333,0.75,1,0
0,0.5714285714285714,0.6000000000000001,0.11267605633802821,0.4,1,0,1,0.75,1.0,0,1
1,0.7619047619047622,1.0,0.539235412474849,0.6000000000000001,2,3,0,0.8333333333333333,0.0,1,1
1,0.6190476190476191,0.4,0.34406438631790753,0.6000000000000001,1,3,0,0.25,0.25,1,0
1,0.6190476190476191,1.0,0.8410462776659959,0.8,2,3,1,0.5,0.5,1,1
1,0.28571428571428575,1.0,0.9195171026156939,0.2,3,3,1,0.6666666666666666,0.5,1,1
0,0.7142857142857144,0.2,0.3742454728370221,0.6000000000000001,0,3,0,0.8333333333333333,0.75,1,0
0,0.0,0.8,0.06841046277665995,0.8,0,1,1,1.0,0.25,1,1
1,0.7142857142857144,1.0,0.01609657947686127,1.0,3,0,1,1.0,1.0,1,1
0,0.4761904761904763,0.6000000000000001,0.9919517102615694,0.6000000000000001,3,3,1,0.75,0.75,1,1
1,0.0,0.6000000000000001,0.4668008048289737,0.6000000000000001,0,0,0,0.5,0.25,1,0
1,0.4285714285714286,0.8,0.6056338028169012,0.2,0,3,1,0.0,0.75,1,1
0,0.7142857142857144,0.6000000000000001,0.1227364185110664,0.8,0,0,0,1.0,0.25,0,0
1,0.523809523809524,0.6000000000000001,0.9074446680080479,0.8,2,3,1,0.5,1.0,1,1
1,0.4761904761904763,0.8,0.8470824949698188,0.6000000000000001,3,3,1,0.6666666666666666,0.5,1,1
0,0.047619047619047575,0.4,0.11066398390342044,1.0,0,1,1,0.41666666666666663,0.75,0,0
0,0.28571428571428575,1.0,0.957746478873239,0.2,2,3,1,0.8333333333333333,0.25,1,1
1,0.38095238095238115,0.8,0.5573440643863178,1.0,2,3,0,0.3333333333333333,0.0,0,0
